created_at,id,truncated,user_id,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,user_listed_count,user_favourites_count,user_statuses_count,user_created_at,user_lang,quote_count,reply_count,retweet_count,favorite_count,lang,timestamp_ms,subjectivity,polarity,full_text
12/27/2018 7:26,1078107264475570000,FALSE,1030078007011020000,Modassar Pathan,pathan_modassar,"पटना सिटी आउटर, भारत",💯% Follow 🔙 for secular,1924,1497,1,123400,116153,8/16/2018 18:35,en,0,0,0,0,en,1.54588E+12,0.474603175,-0.238095238,"RT @2Suhana25: Sir,Atleast spare the country for one day. People are sick of everybody day lecture for last 4.5 years. Enough sir,leave som…"
12/27/2018 7:26,1078107318531710000,FALSE,2856315884,सौरभ,skj8728,None,य एष सुप्तेषु जागर्ती,177,147,0,37420,573,10/15/2014 10:23,en,0,0,0,0,en,1.54588E+12,0,0,RT @GappistanRadio: KCR trying to get Modi into 3rd Front now? https://t.co/ZGvQe0uYnU
12/27/2018 7:26,1078107336881910000,FALSE,931768070292590000,Just A Common Guy,JustACommonGuy4,Don't wanna be lynched :),"I'm doing http://B.tech(Mechanical)other words I'm going to cry a lot in my life, Love economics,Keralite :), Born Christian Raised a Hindu and love Muslims.",127,24,0,2028,865,11/18/2017 11:46,en,0,0,0,0,en,1.54588E+12,1,0.6,"RT @hi_paresh: Another paid holiday, that too on a weekday, funded by taxpayers money for this guy working for his own party while masquera…"
12/27/2018 7:26,1078107339696160000,FALSE,278426078,RAMESH SHAHA,RAMESHSHAHA,RATNAGIRI - MAHARASHTRA,press reporter and a socialworker,234,289,6,13512,19125,4/7/2011 13:15,hi,0,0,0,0,hi,1.54588E+12,0,0,"RT @SatyaHindi: गडकरी के निशाने पर और कोई नहीं, बस नरेन्द्र मोदी और अमित शाह ही हैं क्यों ? https://t.co/MiSqDq6Gon"
12/27/2018 7:26,1078107341927710000,FALSE,132811725,Manikandan Krishnan,saiandanand,None,Public affairs enthusiast-RTs not endorsements.,209,476,23,24991,35208,4/14/2010 12:45,en,0,0,0,0,en,1.54588E+12,0.75,0.3,RT @vinayak_jain: Keep calm people.  What if Narendra Modi announces before 2019 polls that the Ayushman Bharat scheme has been extended to…
12/27/2018 7:26,1078107346797150000,FALSE,725198761903984000,Jayanti M Shekhani,jmshekhani_bjp,Kutch - Gujarat,Official Twitter account of the Jayanti.M.Shekhani Vice President - Lakhapat Taluka @BJYM - KUTCH,905,5006,9,33109,11134,4/27/2016 11:13,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:26,1078107362857230000,FALSE,1690204832,shrikant,shrikantec,None,None,38,81,1,597,581,8/22/2013 11:50,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:26,1078107379349120000,FALSE,358610569,Sidra Aziz,NamkeenJalebi,Kuala Lumpur,A writer trapped in a Product Manager's body | I am good with data and words both. | Feminist,826,10555,55,35354,111838,8/20/2011 11:26,en,0,0,0,0,en,1.54588E+12,0.857142857,0.338095238,"RT @IChotiner: India has certain things to be proud of that Pakistan does not, but currently only one of the two countries has a prime mini…"
12/27/2018 7:26,1078107385170810000,FALSE,868028527165267000,Ram,Ramya8555,None,None,76,8,0,537,399,5/26/2017 14:28,en,0,0,0,0,en,1.54588E+12,0,0,RT @GappistanRadio: KCR trying to get Modi into 3rd Front now? https://t.co/ZGvQe0uYnU
12/27/2018 7:26,1078107419304250000,TRUE,99932847,रुचिर मोदी 🇮🇳,RuchirRModi,Mumbai,तमसो मा ज्योतिर्गमय.. यतो धर्मस्ततो जयः Retweets don't imply endorsement. Chartered Accountant. http://gab.ai/ruchir78,220,1684,67,36138,202110,12/28/2009 17:33,en,0,0,0,0,en,1.54588E+12,0.12962963,0.014814815,@Punkkboy @16x2is8 @narendramodi Narendra Modi is that deal where the people want double or nothing. Nobody wants to see a weaker Modi kneeling down before the whims of a multiparty coalition to keep a minority government running.
12/27/2018 7:26,1078107420004540000,FALSE,231320920,હવે હું કહીશ,LetMeTellUNow,Maharastra,"Fun Loving, Honest, Responsible",304,122,12,349,17130,12/28/2010 11:04,en,0,0,0,0,en,1.54588E+12,0.302083333,-0.164583333,"RT @KanchanGupta: ""NaMo fans find it hard to reconcile with the slow action against scamsters of the previous regime. Nothing pains a NaMo…"
12/27/2018 7:26,1078107444214200000,TRUE,227999734,Sudhakar Turaga,turagasudhakar,"Mumbai, India",None,475,285,3,26240,23182,12/18/2010 18:02,en,0,0,0,0,en,1.54588E+12,0.155555556,-0.1,"It is (Prime Minister) Narendra Modi and (BJP chief) Amit Shah's tactics of confusing people. They have been doing it for the last four years. The BJP's double standards have been exposed, @jaygalle said. #KadapaSteelPlant  #ThankYouCMSir #APwithCBN https://t.co/SqU0znIP6S"
12/27/2018 7:27,1078107512333680000,FALSE,871508321655771000,รɦαɦƶεɓ αℓѵเ,Shahzebalvi4,"ʀᵒᵒʳᵏᵉᵉ, ɪⁿᵈⁱᵃ",[̲̅s̲̅][̲̅t̲̅][̲̅u̲̅][̲̅d̲̅][̲̅e̲̅][̲̅n̲̅][̲̅t̲̅],452,1154,4,201760,194315,6/5/2017 4:55,en,0,0,0,0,en,1.54588E+12,0,0,RT @news18dotcom: .@SunnyLeone is the most-googled celebrity of 2018. https://t.co/f9cOwXMIXn
12/27/2018 7:27,1078107560886970000,FALSE,927175359052759000,Dimensionless Aayam,DimensionlessOm,India,#Om #Nation1st #OSHO देहि शिवा वर मोहि इहै शुभ कर्मन ते कबहूं न टरौं। न डरौं अरि ते जब जाय लरौं निश्चय कर अपनी जीत करौं।#GuruGovindSingh,2049,1816,0,67912,48012,11/5/2017 19:36,en,0,0,0,0,en,1.54588E+12,0.302083333,-0.164583333,"RT @KanchanGupta: ""NaMo fans find it hard to reconcile with the slow action against scamsters of the previous regime. Nothing pains a NaMo…"
12/27/2018 7:27,1078107582651350000,FALSE,939624875177775000,Big Squa,vikshar_playz,"New York, USA",Im am a Gaming YouTuber,29,8,1,622,1265,12/10/2017 4:06,en,0,0,0,0,en,1.54588E+12,0.4,-0.3,RT @lokeshnaiduk: It is (Prime Minister) Narendra Modi and (BJP chief) Amit Shah's tactics of confusing people. They have been doing it for…
12/27/2018 7:27,1078107626410400000,FALSE,1017702988809490000,Kamala Shukla,KamalaShukla3,"गढ़वा, भारत",I am a simple person...,982,300,0,15381,4976,7/13/2018 15:01,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:27,1078107628926950000,FALSE,1030078007011020000,Modassar Pathan,pathan_modassar,"पटना सिटी आउटर, भारत",💯% Follow 🔙 for secular,1924,1497,1,123404,116157,8/16/2018 18:35,en,0,0,0,0,hi,1.54588E+12,0,0,RT @NehalAhAnsari6: माल्या और नीरव मोदी जैसे लोगों की है यह मोदी सरकार? प्रवीण तोगड़िया  https://t.co/0Rn6qDijS4
12/27/2018 7:27,1078107629086330000,TRUE,142236081,Manish Tripathi,4121tripathi,New Delhi,None,550,292,48,37605,34938,5/10/2010 15:34,en,0,0,0,0,hi,1.54588E+12,0,0,बोगीबिल पुल: प्रधानमंत्री मोदी ने ब्रह्मपुत्र पर बनें 4.9 किलोमीटर के देश के सबसे लंबे रेल-रोड पुल का उद्घाटन किया। https://t.co/HWHuUYfxaJ https://t.co/ByGogzfMTe
12/27/2018 7:27,1078107641371590000,FALSE,934850197124915000,Ugrasen Sahu,sahu_choudhary,"Dholipal, Hanumangarh (Raj.)","#धरती_पुत्र, अच्छा और सच्चा हूं 😊 फॉलो करके देखे 😊",2359,2467,0,59953,52168,11/26/2017 23:53,en,0,0,0,0,hi,1.54588E+12,0,0,"RT @sahu_choudhary: तीन राज्यों की करारी हार के बाद बीजेपी की मुश्किलें कम नहीं हो रही हैं। सहयोगी दलों की नाराजगी के बाद,आज सिक्किम के एक…"
12/27/2018 7:27,1078107672359050000,FALSE,793289319918215000,PINTOO,Harshva44829186,India,"Secular Indian, Liberal Hindu for Truth & Justice. RT stands solely for attention. #Humanrights. सर्वे भवन्तु सुखिनः ; वसुधैव कुटुम्बकम.",978,846,9,120701,114552,11/1/2016 8:41,en,0,0,0,0,en,1.54588E+12,0,0,"RT @madhusudan41: What to expect in #2019Elections,  Abki baar, not quite 2014 https://t.co/gH6SIqvBIs via @IndianExpress"
12/27/2018 7:27,1078107686036590000,FALSE,4210265838,Anish Kumar Bhanu,AnishKrBhanu,"Patna, India","Studying at DSSW | Youth activist | Bihari by birth, Hindustani by heart | Trainee at Nirmana | hypermedia person | RT=Social change",368,165,1,4242,1300,11/12/2015 13:38,en,0,0,0,0,hi,1.54588E+12,0,0,"5 साल होने को आये, पर इस निज़ाम की आत्ममुग्धता अब भी समझ से परे है। दौड़नी चाहिये ट्रैन, पर दौड़ रहे हैं सेवक जी।"
12/27/2018 7:27,1078107689115410000,FALSE,971687745947971000,डॉ संतोष कुमार सिंह,intellectualji,None,None,79,23,0,1897,1507,3/8/2018 15:33,en,0,0,0,0,en,1.54588E+12,0,0,"RT @vinayak_jain: When it comes to Aadhar Congress mocks Narendra Modi. But now, Congress has made it mandatory for farmers in Alwar and so…"
12/27/2018 7:28,1078107723361930000,FALSE,1076071809890560000,Sandeep Yadav,Sandeep80473005,None,None,1,0,0,2,3,12/21/2018 16:38,en,0,0,0,0,en,1.54588E+12,0.3,1,@Narendermodi_PM World's best prime minister shri narendra modi ji
12/27/2018 7:28,1078107782841330000,TRUE,335535886,Narasimha Rao,NarasimhaRao10,None,"Interested in History,Geography,Politics,Sports,Traveling places.",905,2042,48,7793,62334,7/15/2011 2:22,en,0,0,0,0,en,1.54588E+12,0.2,-0.2,can understand the influence Gandhi's had with judiciary but at least tharoor and chidambaram should have been in jail @narendramodi @AmitShah https://t.co/mlSs0e1qoz
12/27/2018 7:28,1078107785621970000,FALSE,142236081,Manish Tripathi,4121tripathi,New Delhi,None,550,292,48,37605,34939,5/10/2010 15:34,en,0,0,0,0,hi,1.54588E+12,0,0,प्रधानमंत्री मोदी ने खेलों को और लोकप्रिय बनाने में मदद की है https://t.co/fXU9nZWbGm https://t.co/ZwqLWWJgG4
12/27/2018 7:28,1078107826096980000,FALSE,135833607,Arjun,arjundsage,"Bengaluru, India","“I’m a Hindu but Not an RSS Hindu”, Banker, Outgoing, ಹೆಮ್ಮೆಯ ಕನ್ನಡಿಗ  , FC BARCELONA, Believe in Free speech n Coexistence, RT ❌ endorsement SW~ SCIENCE WING",453,1667,5,117289,91781,4/22/2010 15:52,en,0,0,0,0,en,1.54588E+12,0.474603175,-0.238095238,"RT @2Suhana25: Sir,Atleast spare the country for one day. People are sick of everybody day lecture for last 4.5 years. Enough sir,leave som…"
12/27/2018 7:28,1078107839984470000,FALSE,934850197124915000,Ugrasen Sahu,sahu_choudhary,"Dholipal, Hanumangarh (Raj.)","#धरती_पुत्र, अच्छा और सच्चा हूं 😊 फॉलो करके देखे 😊",2359,2467,0,59954,52169,11/26/2017 23:53,en,0,0,0,0,hi,1.54588E+12,0,0,RT @Mahenderparbat: बडी इज्जत बखश रहे हैं पूर्ण ग्रैहण को धुंधला कह कर। https://t.co/ldzw9YwFgN
12/27/2018 7:28,1078107877305270000,FALSE,1067981593162040000,Narendra Modi ❁,narendramodifp,India,Prime minister of India Fan Page,7,32,0,1024,415,11/29/2018 8:50,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:28,1078107882514710000,FALSE,92798058,Hemanga Bora,heman123ya,"Guwahati, India","Foodie, Traveller, Reader. RTs does not mean endorsement",440,163,3,9407,3375,11/26/2009 23:03,en,0,0,0,0,en,1.54588E+12,0,0,"RT @vinayak_jain: When it comes to Aadhar Congress mocks Narendra Modi. But now, Congress has made it mandatory for farmers in Alwar and so…"
12/27/2018 7:28,1078107905621150000,FALSE,421006058,Ankit Sharma,0807ankit,delhi,just a regular guy who loves life.,631,587,85,150738,219517,11/25/2011 16:52,en,0,0,0,0,hi,1.54588E+12,0,0,RT @OneTipOneHand_: Inke muh se modi ki tareef tabhi niklegi jab Inka reference point Pakistan ho. Harami che! https://t.co/nWDzEpWHfV
12/27/2018 7:28,1078107943210480000,FALSE,369322226,Sandeep Mera PM Mera Abhimaan 🇮🇳,sandeeppandey87,Delhi,"An individual rather than special, social rather than introspective, happy rather than content, petite rather than slim.. ME :)",610,483,9,13141,31574,9/7/2011 10:14,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:29,1078107968388970000,FALSE,934850197124915000,Ugrasen Sahu,sahu_choudhary,"Dholipal, Hanumangarh (Raj.)","#धरती_पुत्र, अच्छा और सच्चा हूं 😊 फॉलो करके देखे 😊",2359,2467,0,59954,52169,11/26/2017 23:53,en,0,0,0,0,hi,1.54588E+12,0,0,"RT @sahu_choudhary: तीन राज्यों की करारी हार के बाद बीजेपी की मुश्किलें कम नहीं हो रही हैं। सहयोगी दलों की नाराजगी के बाद,आज सिक्किम के एक…"
12/27/2018 7:29,1078107997203620000,FALSE,887917521038303000,Soban Babu D,sobandevarajan1,None,None,177,504,2,182883,167239,7/20/2017 11:40,en,0,0,0,0,en,1.54588E+12,0,0,"RT @Mausam1975: Sharad Pawar praises Sonia, Rahul; attacks PM Narendra Modi - BJP gave him Padma Bhushan award in Jan 2017.. @Swamy39  http…"
12/27/2018 7:29,1078108015117710000,FALSE,974812873439531000,krishnarao,krishna30140241,"Mombai, India",None,7,17,0,2549,4619,3/17/2018 6:31,en,0,0,0,0,en,1.54588E+12,0.4,-0.3,RT @turagasudhakar: It is (Prime Minister) Narendra Modi and (BJP chief) Amit Shah's tactics of confusing people. They have been doing it f…
12/27/2018 7:29,1078108054846140000,FALSE,2267188294,🚩🚩 जयहिंद श्रीराम.15018 🚩🚩   ✋मुक्त ..O+,mithu796311,०९ माह दक्षिण दिन श्री 🙏🚩ॐ,"# जयहिंदश्रीराम,  घ🙏  एक रहैं अतः अंतित्वगत्वा हरि ॐ। #हरहरमहादेव। फिर क्यों लोभ । साधुवाद ।  रिटिवट ,, क्या कहें मात्र जानकारी हेतु ,,",163,4098,437,264339,733946,1/7/2014 21:57,en,0,0,0,0,en,1.54588E+12,0.25,-0.25,RT @Rudra_Aksh09: NDA govt changed 'dilly-dallying' work culture of the past: PM Narendra Modi  UPA Govts delayed developmental infra proje…
12/27/2018 7:29,1078108095253860000,FALSE,633978413,Ramakrishnan Kayanattil,Ramakri39056152,"Pookottukave, Palakkad, Kerala","Formerly, member Juvene Justice Board-Palakkad.  In permaculture, for child rights protection, for rights of sidelined in ways possible.",197,75,0,4690,7862,7/13/2012 0:52,en,0,0,0,0,en,1.54588E+12,0,0,RT @JayasreeVijayan: Chandigarh: Senior BJP leader from Amritsar&amp; former Punjab health minister Laxmi Kanta Chawla has taken on her party’s…
12/27/2018 7:29,1078108120264650000,FALSE,711644186764779000,SMA,AbbasLiveOn,"Vancouver, British Columbia",NOT BHAKTS OF CRIMINAL POLITICIANS,72,57,0,1947,522,3/21/2016 1:32,en,0,0,0,0,en,1.54588E+12,0.857142857,0.338095238,"RT @IChotiner: India has certain things to be proud of that Pakistan does not, but currently only one of the two countries has a prime mini…"
12/27/2018 7:29,1078108132419670000,FALSE,756484877701218000,पूजा चौधरी Bharatpur,Pooja_Jat76,"Bharatpur, India","Congressi, Only @sachinpilot @rahulgandhi fans",62,21011,35,5494,28640,7/22/2016 19:13,en,0,0,0,0,hi,1.54588E+12,0,0,"RT @sahu_choudhary: तीन राज्यों की करारी हार के बाद बीजेपी की मुश्किलें कम नहीं हो रही हैं। सहयोगी दलों की नाराजगी के बाद,आज सिक्किम के एक…"
12/27/2018 7:29,1078108199343900000,FALSE,423327746,Ankush chaudhry,twtlikeakhiladi,Hoshiarpur ,Respect Indian army |Nation first | An Akshay kumar fan | yuvraj singh fan,2159,3847,44,333,155870,11/28/2011 16:32,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:30,1078108226208440000,FALSE,65305783,Kumar Ramachandran,kumarram50,Mumbai,Ek baar phir se Modi sarkar in 2019. Let's work hard for 2024 now,133,376,17,26696,37023,8/13/2009 12:54,en,0,0,0,0,en,1.54588E+12,0.302083333,-0.164583333,"RT @KanchanGupta: ""NaMo fans find it hard to reconcile with the slow action against scamsters of the previous regime. Nothing pains a NaMo…"
12/27/2018 7:30,1078108255820210000,FALSE,2897049688,jyotirmay pradhan,jyotirmay_jp,None,None,148,35,0,1364,1260,11/29/2014 12:23,en,0,0,0,0,en,1.54588E+12,0.55,-0.1125,RT @AKTKadmin: NDTV- The Liar of Extreme Level- see how they manufecture propaganda against narendra Modi https://t.co/AOFjpIkDfG https://t…
12/27/2018 7:30,1078108290528280000,FALSE,4088567898,अमित शर्मा,AmitSharma20482,नगंल डैम जिला रूपनगर।पंजाब,प्रिय प्रधान सेवक @narendramodi जी एक ज़ीरो आधार स्तर भाजपा कार्यकर्ता को फोलॊ करने की उनकी विनम्रता प्रतिबिम्बित करते हुए हर हर मोदी घर घर मोदी भारत माता की जय,182,4569,262,19463,409424,11/1/2015 13:33,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:30,1078108303710930000,FALSE,2175705215,Asiya Sidat,AsiyaSidat,None,SALMAN KHAN FAN|,232,118,0,39820,23032,11/10/2013 18:11,en,0,0,0,0,en,1.54588E+12,0.5,0.5,RT @mystery0725: Most Googled celebrity in 2018.  1. Leone 2. #SalmanKhan  3. Narendra Modi
12/27/2018 7:30,1078108332504820000,FALSE,1029656487612830000,Firoz. Kutty MRCC,FirozKutty,"Mumbai, India",social media chembur assembly,468,68,0,4380,4123,8/15/2018 14:40,en,0,0,0,0,hi,1.54588E+12,0,0,"RT @msgpahujaa: ''चलती ट्रेन रुकवा के कौन टाटा बाय-बाय करता है?'', ट्रोल हो रहे पीएम @narendramodi https://t.co/hc8yt5jr6K"
12/27/2018 7:30,1078108334027350000,FALSE,720174588,Saket Singh,TheWhatsappGuy,Mumbai,Another nerd on twitter.,117,159,3,66462,36448,7/27/2012 19:10,en,0,0,0,0,en,1.54588E+12,0,0,"RT @vinayak_jain: When it comes to Aadhar Congress mocks Narendra Modi. But now, Congress has made it mandatory for farmers in Alwar and so…"
12/27/2018 7:30,1078108366876990000,TRUE,225012752,ET NOW,ETNOWlive,India,"India's No.1 Business News Channel, Owned & Operated By The Times Network. Follow Us For The Latest Business Stories & News Updates.",310,431905,1385,82,399607,12/10/2010 18:19,en,0,0,0,0,en,1.54588E+12,0.6,0.3,PM Narendra Modi held a meeting with top representatives from NBFCs and HFCs wherein the industry sought Govt support to set the sentiment straight especially after the IL&amp;FS crisis. @tyagi_parisha w/ more details. @followassocham #NBFCs @sunilkanoria @BKGoenka @narendramodi https://t.co/3XniB3FEHx
12/27/2018 7:30,1078108407507270000,FALSE,81801381,गौरव शर्मा(Gaurav Sharma),Gauravbjpfzd,"Firozabad, India","Gaurav Sharma (village + post- Gajipur) Firozabad,mob no- 7827049587/9899760462 I Followed by माननीय श्री @shalabhmani  @SarojPandeyBJP  support @BJP4India",387,2009,14,40124,72513,10/12/2009 14:43,en,0,0,0,0,hi,1.54588E+12,0,0,RT @neel23456: पिछले 21साल से @INCIndia का धुआंधार विकास 4.5 किमी का पुल बनाने में नाकामयाब रहा.....  पर @narendramodi के आते ही विकास ऐसा…
12/27/2018 7:30,1078108417913500000,FALSE,1027163069200390000,Rajbir Vashishth,RajbirVashishth,India,Karykarni sadsya,157,79,0,736,499,8/8/2018 17:32,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:31,1078108487065000000,FALSE,2160285474,Pinakin Mehta,PinakinMehta1,Mumbai,Mechanical Engineer,1038,1525,48,99555,101662,10/28/2013 11:39,en,0,0,0,0,hi,1.54588E+12,0,0,"RT @PurnimaRG: PM मोदी पर बरसे शरद पवार, बोले- गांधी-नेहरू परिवार ने देश के लिए बलिदान दिया|  #ChowkidaarHiChorHai #BJP_भगाओ_देश_बचाओ @Rahu…"
12/27/2018 7:31,1078108565037080000,FALSE,75481079,Ashish Puri 🇮🇳,ashishpuri11,Bangalore India,"Proud Indian, Architect, Interior Designer, Nature Lover and Student for Lifetime. Firm believer in #giveupsubsidies #giveupreservations for better India",490,306,0,920,467,9/19/2009 10:51,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:31,1078108571571650000,FALSE,1076326300124470000,Vishvendra Dagur,VishvendraDagu8,"Rajasthan, India",I want make a cricketer because I am cricket lover and singing lover,22,9,0,259,116,12/22/2018 9:29,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:31,1078108610029380000,FALSE,70403086,Priyank Bhasin,priyankbhasin,Lucknow,None,132,10,0,1149,589,8/31/2009 19:50,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:31,1078108614152400000,FALSE,368759853,Janlokpal DestroyTamperedEVM,JanLokPaal,India,Destroy Tampered EVMs to Save DEMOCRACY Stop Paid ModiaTVnews to STOP CORRUPT CONGRESSbjpBhaiBhai India needs Paper Ballet JANLOKPAAL RIGHT2REJECT RIGHT2RECALL,1463,6111,172,114673,312621,9/6/2011 11:00,en,0,0,0,0,en,1.54588E+12,0,0,"RT @waglenikhil: The Dissenting Voice Is Gadkari’s, but the Words May Have Come From the RSS - The Wire https://t.co/g0VgEHOgOu"
12/27/2018 7:31,1078108634809310000,FALSE,16447756,adee,delhidreams,"New Delhi, India",dreamer. occasional poet. infrequent traveler. ad industry creative director.,124,2506,191,3180,40939,9/25/2008 11:58,en,0,0,0,0,en,1.54588E+12,0.302083333,-0.164583333,"RT @KanchanGupta: ""NaMo fans find it hard to reconcile with the slow action against scamsters of the previous regime. Nothing pains a NaMo…"
12/27/2018 7:31,1078108665213670000,FALSE,888780400658710000,Prabhat Sharma,Prabhat27527982,None,None,701,912,0,58288,41954,7/22/2017 20:48,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
12/27/2018 7:31,1078108667105460000,FALSE,368759853,Janlokpal DestroyTamperedEVM,JanLokPaal,India,Destroy Tampered EVMs to Save DEMOCRACY Stop Paid ModiaTVnews to STOP CORRUPT CONGRESSbjpBhaiBhai India needs Paper Ballet JANLOKPAAL RIGHT2REJECT RIGHT2RECALL,1463,6111,172,114674,312622,9/6/2011 11:00,en,0,0,0,0,en,1.54588E+12,0.75,0.25,RT @thewire_in: Many say @nitin_gadkari has only thrown a stone at the glass wall @narendramodi and @AmitShah have built around them. More…
12/27/2018 7:31,1078108691700710000,FALSE,792294103690072000,L M Panda,lmpanda_bam,None,Employee.,213,140,0,9633,3967,10/29/2016 14:46,en,0,0,0,0,en,1.54588E+12,0,0,"RT @vinayak_jain: When it comes to Aadhar Congress mocks Narendra Modi. But now, Congress has made it mandatory for farmers in Alwar and so…"
12/27/2018 7:31,1078108695198870000,FALSE,4088567898,अमित शर्मा,AmitSharma20482,नगंल डैम जिला रूपनगर।पंजाब,प्रिय प्रधान सेवक @narendramodi जी एक ज़ीरो आधार स्तर भाजपा कार्यकर्ता को फोलॊ करने की उनकी विनम्रता प्रतिबिम्बित करते हुए हर हर मोदी घर घर मोदी भारत माता की जय,182,4569,262,19463,409438,11/1/2015 13:33,en,0,0,0,0,hi,1.54588E+12,0,0,RT @JPNadda: स्वागत है आदरणीय प्रधानमंत्री श्री @narendramodi जी का देवभूमि हिमाचल में।  हिमाचल और हिमाचलवासियों के लिए मोदी जी के मन में ए…
12/27/2018 7:31,1078108702714910000,FALSE,910787260567584000,Kinjal Thakkar 🇮🇳,RanchKinjal,"Valsad, India",Mitali's Husband  Strong believer in Equity investing  Book your profits time to time,266,46,0,517,805,9/21/2017 14:16,en,0,0,0,0,en,1.54588E+12,0,0,RT @arvindhhcool: @TimesNow We have two options this elections to choose from… A) Lotus B)Loot-us I want my India to be MODIfied! Agar majb…
12/27/2018 7:32,1078108708373210000,FALSE,4088567898,अमित शर्मा,AmitSharma20482,नगंल डैम जिला रूपनगर।पंजाब,प्रिय प्रधान सेवक @narendramodi जी एक ज़ीरो आधार स्तर भाजपा कार्यकर्ता को फोलॊ करने की उनकी विनम्रता प्रतिबिम्बित करते हुए हर हर मोदी घर घर मोदी भारत माता की जय,182,4569,262,19463,409439,11/1/2015 13:33,en,0,0,0,0,hi,1.54588E+12,0,0,RT @jairamthakurbjp: हिमाचल की समस्त जनता की ओर से आपका हार्दिक स्वागत अभिनंदन ।आदरणीय प्रधानमंत्री @narendramodi जी देवभूमि हिमाचल आपके स्…
12/27/2018 7:32,1078108735757790000,TRUE,2654022583,Shashidhar Nanjundaiah,theshashidhar,Bangalore,Content & Editorial Head | Media educationist | Compulsive cruciverbalist | Ahead-of-curve = easily bored.,103,255,2,266,510,7/17/2014 20:34,en,0,0,0,0,en,1.54588E+12,0.25,0,"Who's fooling whom? Are Mamata &amp; Akhilesh humouring KCR, or is KCR using the Modi meeting as a red herring? If KCR is advising Modi on winning strategies, will the 3rd Front too back NDA? Unlikely. https://t.co/hpGwVvTzgx"
12/27/2018 7:32,1078108739687890000,FALSE,4088567898,अमित शर्मा,AmitSharma20482,नगंल डैम जिला रूपनगर।पंजाब,प्रिय प्रधान सेवक @narendramodi जी एक ज़ीरो आधार स्तर भाजपा कार्यकर्ता को फोलॊ करने की उनकी विनम्रता प्रतिबिम्बित करते हुए हर हर मोदी घर घर मोदी भारत माता की जय,182,4569,262,19463,409440,11/1/2015 13:33,en,0,0,0,0,hi,1.54588E+12,0,0,"RT @satpalsattibjp: पूरी हिमाचल की जनता आपके आगमन पर उत्साहित है @narendramodi  जी । देवभूमि , वीरभूमि हिमाचल मे आपका हार्दिक अभिनंदन है ।…"
12/27/2018 7:32,1078108741893990000,FALSE,4143665353,चन्द्रशेखर राउत,azad_csr,"कटक , भारत","।। शिक्षक ।। शराब, विदेशी खेल क्रिकेट और धर्मनिरपेक्ष हिन्दुओं से मुझे सख्त नफरत है ।।  विश्व हिन्दू परिषद ।।",128,917,19,284,12144,11/6/2015 12:50,en,0,0,0,0,en,1.54588E+12,0,0,RT @narendramodi: Looking forward to being in Devbhoomi Himachal Pradesh tomorrow for a @BJP4Himachal rally in Dharamshala. You can watch t…
